"cell","longitude","latitude","sdm_suitability","temperature_mean_current","temperature_range_current","salinity_range_current","ph_mean_current","sea_water_speed_mean_current","sea_water_speed_range_current","temperature_mean_future","temperature_range_future","salinity_range_future","ph_mean_future","sea_water_speed_mean_future","sea_water_speed_range_future"
90993,22.8249989278218,40.4250007629395,0.688822746276855,19.2923450469971,16.4085788726807,4.65493726730347,8.12050437927246,0.0109657663851976,0.0117267146706581,20.7581901550293,18.6748332977295,6.91209125518799,8.03246688842773,0.0100503200665116,0.0046078241430223
91023,24.3249988770344,40.4250007629395,0.70610499382019,18.9497337341309,15.0990352630615,9.68005847930908,8.12309455871582,0.0179979056119919,0.0116437217220664,20.4048938751221,17.1489524841309,11.2342157363892,8.03475475311279,0.0219365134835243,0.0276441462337971
91034,24.8749988584123,40.4250007629395,0.663997054100037,18.8205604553223,14.830418586731,12.0174932479858,8.12588405609131,0.00872478261590004,0.121355161070824,20.2597141265869,16.8660488128662,13.2357521057129,8.03695964813232,0.0097407614812255,0.168357208371162
91399,0.874999671010577,40.3750007629395,0.803344130516052,19.5023288726807,15.2177114486694,2.76525449752808,8.06045627593994,0.0128355175256729,0.0131200421601534,20.4931488037109,17.0828132629395,3.96621298789978,7.97161865234375,0.0128859849646688,0.00866791140288115
91410,1.42499965238853,40.3750007629395,0.704489648342133,19.3522205352783,15.1390781402588,1.88823282718658,8.05823135375977,0.0545998029410839,0.0208922121673822,20.3233299255371,16.9459266662598,2.73015522956848,7.96867179870605,0.0665987432003021,0.0401146225631237
91421,1.97499963376649,40.3750007629395,0.695841491222382,19.2863922119141,15.1121435165405,1.59770548343658,8.05988311767578,0.0169535987079144,0.0142718562856317,20.3404560089111,16.9019584655762,2.27813243865967,7.96975374221802,0.0177351590245962,0.0228874590247869
91433,2.57499961345153,40.3750007629395,0.683164954185486,19.3229084014893,14.9918012619019,1.6178252696991,8.06128406524658,0.0372068397700787,0.0667613670229912,20.4290256500244,16.9869995117188,2.35756826400757,7.97114610671997,0.0327529273927212,0.108091108500957
91444,3.12499959482949,40.3750007629395,0.690746188163757,19.3689594268799,14.8897924423218,1.59941256046295,8.06275463104248,0.0699013322591782,0.170480266213417,20.5318832397461,16.8875408172607,2.30189609527588,7.97246122360229,0.0782358571887016,0.247817307710648
91455,3.67499957620745,40.3750007629395,0.684142172336578,19.3580856323242,15.0474452972412,1.5719895362854,8.06480503082275,0.0885250642895699,0.185024544596672,20.5278968811035,16.997859954834,2.0890371799469,7.9741358757019,0.0960820689797401,0.243033081293106
91475,4.67499954234919,40.3750007629395,0.668673694133759,19.1742992401123,14.9724702835083,1.37223446369171,8.07219791412354,0.0254832468926907,0.175774231553078,20.3371353149414,16.9294853210449,1.81917524337769,7.98166036605835,0.0327830277383327,0.235007047653198
91486,5.22499952372715,40.3750007629395,0.630387246608734,19.2237739562988,14.8352289199829,1.38043284416199,8.07324886322021,0.0453399382531643,0.181408703327179,20.3505096435547,16.8818244934082,1.77430391311646,7.98345232009888,0.0360841639339924,0.0766234025359154
91520,6.9249994661681,40.3750007629395,0.566028773784637,19.0147705078125,14.4480428695679,1.29135537147522,8.06883907318115,0.0269122179597616,0.0350011214613914,20.1465034484863,16.5124282836914,1.40408909320831,7.98046112060547,0.0337576605379581,0.012629802338779
91657,13.774999234239,40.3750007629395,0.492352306842804,19.9124813079834,14.6016530990601,1.07879793643951,8.06869983673096,0.0129311569035053,0.0458830781280994,21.1654891967773,16.9197254180908,1.78216445446014,7.98010635375977,0.0164737924933434,0.0609779097139835
91863,24.0749988854989,40.3750007629395,0.758972942829132,19.0547866821289,15.5228624343872,8.39944458007812,8.12189197540283,0.0118248555809259,0.0219546742737293,20.5177631378174,17.496057510376,10.0891189575195,8.03376579284668,0.0124895879998803,0.025703314691782
91875,24.674998865184,40.3750007629395,0.737101256847382,18.8632946014404,14.6439619064331,11.5025625228882,8.12269401550293,0.0168823674321175,0.211474284529686,20.3046951293945,16.6157550811768,12.8824815750122,8.03392314910889,0.023606127128005,0.173594579100609
92241,0.724999676089316,40.3250007629395,0.797667384147644,19.5270385742188,15.2564687728882,2.77703309059143,8.06300354003906,0.00846370495855808,0.0204045176506042,20.5227813720703,17.2463302612305,3.92537760734558,7.97450923919678,0.00725190620869398,0.0246477015316486
92252,1.27499965746727,40.3250007629395,0.752077043056488,19.4219760894775,15.0638151168823,2.30688858032227,8.05779933929443,0.0403195880353451,0.0236457195132971,20.3782577514648,16.8440971374512,3.4962043762207,7.96854257583618,0.0507224649190903,0.0411277301609516
92264,1.87499963715232,40.3250007629395,0.711458206176758,19.3111190795898,15.0627851486206,1.56236982345581,8.05899333953857,0.0169984456151724,0.0531843081116676,20.3455448150635,16.8801422119141,2.23204517364502,7.96896409988403,0.0167225617915392,0.0186011213809252
92275,2.42499961853027,40.3250007629395,0.691522121429443,19.3299560546875,15.1572732925415,1.57933712005615,8.06071376800537,0.0393571890890598,0.0611915327608585,20.4121799468994,17.2374019622803,2.31676483154297,7.97070550918579,0.0338801667094231,0.0765070095658302
92286,2.97499959990823,40.3250007629395,0.702146470546722,19.3914451599121,14.8649988174438,1.65837359428406,8.06177043914795,0.0816222280263901,0.188418000936508,20.5258312225342,16.8557224273682,2.37777829170227,7.97178030014038,0.0918565988540649,0.258542090654373
92298,3.57499957959327,40.3250007629395,0.708427488803864,19.4153614044189,15.0675230026245,1.61942756175995,8.0631856918335,0.0893857851624489,0.204215332865715,20.5792255401611,17.0677547454834,2.1618971824646,7.97274589538574,0.100927695631981,0.268233478069305
92309,4.12499956097123,40.3250007629395,0.61974972486496,19.305627822876,14.893611907959,1.42135882377625,8.06657028198242,0.0970004424452782,0.153316751122475,20.4723968505859,16.8575096130371,1.85858130455017,7.97587299346924,0.101825192570686,0.138804852962494
92326,4.97499953219171,40.3250007629395,0.671841621398926,19.2498073577881,14.8734617233276,1.38863527774811,8.07190132141113,0.0379102937877178,0.217857658863068,20.378324508667,16.8598594665527,1.81997346878052,7.98161268234253,0.0258910339325666,0.123859792947769
92356,6.47499948140432,40.3250007629395,0.522325932979584,19.0289287567139,14.5821666717529,1.33326578140259,8.07008171081543,0.0690362900495529,0.00684667471796274,20.1952209472656,16.6015758514404,1.41078531742096,7.98112821578979,0.0735387802124023,0.00125592993572356
92491,13.2249992528611,40.3250007629395,0.509102404117584,19.8203449249268,14.8046846389771,1.00403654575348,8.06646919250488,0.0202095955610275,0.0322596430778503,21.028564453125,17.0370464324951,1.54096043109894,7.97844839096069,0.0295660439878702,0.0208289176225662
92680,22.6749989329005,40.3250007629395,0.622630059719086,19.5483951568604,15.9490032196045,4.73807859420776,8.1218729019165,0.0062605319544673,0.00775117054581642,20.9968032836914,18.2181568145752,7.01406908035278,8.03368473052979,0.00566450925543904,0.00792890693992376
92705,23.9249988905777,40.3250007629395,0.665985107421875,19.3361377716064,15.0146322250366,6.85322523117065,8.12116527557373,0.00693987263366579,0.0107400435954332,20.816556930542,16.8944129943848,8.73401069641113,8.03302574157715,0.00636673765257001,0.0139076085761189
92720,24.674998865184,40.3250007629395,0.716368913650513,18.8724842071533,14.5218029022217,11.7653532028198,8.12089157104492,0.0252307001501322,0.210381343960762,20.3183155059814,16.4137744903564,13.3085279464722,8.03213119506836,0.0334239564836025,0.181843400001526
93087,0.774999674396402,40.2750007629395,0.773954451084137,19.5548191070557,15.1511554718018,2.67787671089172,8.06324481964111,0.00555420713499188,0.00895731430500746,20.53977394104,17.1520671844482,3.86450505256653,7.97495937347412,0.0066751972772181,0.00938891340047121
93098,1.32499965577436,40.2750007629395,0.741143405437469,19.413423538208,15.0279130935669,2.130122423172,8.05746746063232,0.0513829812407494,0.056012213230133,20.3687057495117,16.8242053985596,3.13376951217651,7.9682092666626,0.0650749951601028,0.107073359191418
93109,1.87499963715232,40.2750007629395,0.704044103622437,19.3424072265625,15.0468482971191,1.55065596103668,8.05883502960205,0.0156088620424271,0.0453206337988377,20.3641910552979,16.8827514648438,2.19894480705261,7.96893787384033,0.0133908661082387,0.0351018197834492
93121,2.47499961683736,40.2750007629395,0.692800283432007,19.3825778961182,15.1249132156372,1.68447601795197,8.06060600280762,0.0618892274796963,0.0894020050764084,20.4612655639648,17.3154773712158,2.46512603759766,7.97063255310059,0.0642601102590561,0.154901072382927
93132,3.02499959821532,40.2750007629395,0.702478349208832,19.4405212402344,14.9363222122192,1.62300133705139,8.06145858764648,0.102690778672695,0.211916923522949,20.5683364868164,16.9687232971191,2.26009845733643,7.97157382965088,0.118461973965168,0.264952003955841
93143,3.57499957959327,40.2750007629395,0.710712134838104,19.4580402374268,15.074634552002,1.6293249130249,8.06276035308838,0.0842512026429176,0.201151296496391,20.6144847869873,17.1157302856445,2.19452047348022,7.9724292755127,0.09355129301548,0.248314574360847
93155,4.17499955927832,40.2750007629395,0.642590343952179,19.3573589324951,14.8923625946045,1.48255383968353,8.0663013458252,0.0981991142034531,0.184379994869232,20.5259742736816,16.9163131713867,1.98296129703522,7.97565364837646,0.100112266838551,0.156272187829018
93171,4.97499953219171,40.2750007629395,0.669593870639801,19.28249168396,14.9071969985962,1.38548743724823,8.0710620880127,0.0377462208271027,0.206189721822739,20.4065132141113,16.8737144470215,1.81714689731598,7.98086404800415,0.024561982601881,0.105418831110001
93182,5.52499951356967,40.2750007629395,0.624352693557739,19.285680770874,14.799147605896,1.44465208053589,8.07119274139404,0.045746274292469,0.15230393409729,20.4076595306396,16.9745998382568,1.6675318479538,7.98206806182861,0.0411434397101402,0.127829313278198
93192,6.02499949664054,40.2750007629395,0.502378523349762,19.1804237365723,14.6167325973511,1.39981389045715,8.07059478759766,0.0906453281641006,0.0104203745722771,20.3131999969482,16.8448753356934,1.6076625585556,7.9816722869873,0.0798535197973251,0.00486644497141242
93325,12.6749992714831,40.2750007629395,0.553168475627899,19.7190799713135,14.8750057220459,1.12145912647247,8.06614971160889,0.00590962218120694,0.0282185543328524,20.9200077056885,17.0644664764404,1.52439630031586,7.97841167449951,0.00300487480126321,0.0340536534786224
93553,24.0749988854989,40.2750007629395,0.673115432262421,19.2747592926025,14.6297607421875,8.12007236480713,8.11998748779297,0.00517843430861831,0.0118565848097205,20.746789932251,16.4529762268066,10.1640892028809,8.03196048736572,0.0062962886877358,0.00152351858559996
93582,25.5249988364045,40.2750007629395,0.376762390136719,18.5082588195801,14.5384311676025,15.2907371520996,8.13625240325928,0.0563368871808052,0.23615887761116,19.9675807952881,16.4238910675049,16.9585742950439,8.04823207855225,0.0733756646513939,0.342590183019638
93922,0.274999691325532,40.2250007629395,0.910063803195953,19.4109058380127,16.5337181091309,3.39989590644836,8.06716728210449,0.00852839555591344,0.0115935131907463,20.4444599151611,18.2435684204102,4.37893724441528,7.97897911071777,0.00829006917774677,0.0093414755538106
93933,0.824999672703489,40.2250007629395,0.774333477020264,19.5599670410156,15.0944213867188,2.65731167793274,8.06191253662109,0.00813000276684761,0.0124124260619283,20.5331325531006,17.0453624725342,3.85148000717163,7.97355365753174,0.0109144086018205,0.00907046720385553
93945,1.42499965238853,40.2250007629395,0.718882977962494,19.3905754089355,15.0445308685303,1.9758894443512,8.05718231201172,0.0565085783600807,0.0425739325582981,20.3546924591064,16.8523368835449,2.80347514152527,7.96779727935791,0.0703265145421028,0.0595582202076912
93956,1.97499963376649,40.2250007629395,0.718576669692993,19.3593349456787,15.0891675949097,1.60808432102203,8.05938148498535,0.022745918482542,0.0757196620106697,20.3874683380127,16.9174900054932,2.30455732345581,7.96945095062256,0.0212808139622211,0.0723219066858292
93967,2.52499961514445,40.2250007629395,0.700482189655304,19.4095878601074,15.1313419342041,1.71253299713135,8.06057262420654,0.0748706832528114,0.117984190583229,20.4858512878418,17.3581466674805,2.47457718849182,7.97065782546997,0.081281378865242,0.192045971751213
93979,3.12499959482949,40.2250007629395,0.720455884933472,19.4779529571533,14.9896049499512,1.59387540817261,8.06160354614258,0.10449593514204,0.245995134115219,20.6129684448242,17.0291557312012,2.17654299736023,7.97169876098633,0.120162904262543,0.278124094009399
93990,3.67499957620745,40.2250007629395,0.680280447006226,19.4646377563477,15.067608833313,1.60348463058472,8.06325626373291,0.0806042104959488,0.160268560051918,20.616735458374,17.117603302002,2.13489747047424,7.97301769256592,0.0870497822761536,0.182149052619934
94001,4.22499955758541,40.2250007629395,0.641927003860474,19.3597316741943,14.9064073562622,1.49219965934753,8.06608295440674,0.0968918725848198,0.176174715161324,20.5247459411621,16.9154796600342,1.99701201915741,7.97566843032837,0.0967103317379951,0.139960184693336
94018,5.07499952880589,40.2250007629395,0.640091896057129,19.3075084686279,14.8807163238525,1.38433885574341,8.07098865509033,0.0441402457654476,0.176167592406273,20.4196758270264,16.9136238098145,1.80514049530029,7.98108291625977,0.0296193473041058,0.0794379413127899
94142,11.2749993188847,40.2250007629395,0.57403963804245,19.6208324432373,14.6051845550537,1.1387232542038,8.06414604187012,0.0176720097661018,0.0875273495912552,20.821813583374,16.7776832580566,1.57782971858978,7.97618436813354,0.0147050535306334,0.0678331479430199
94300,19.1749990514044,40.2250007629395,0.352352321147919,19.6942710876465,13.3268518447876,1.50602829456329,8.08934497833252,0.0436392575502396,0.129125967621803,21.1493854522705,16.0885448455811,1.76528859138489,8.00128173828125,0.0607312247157097,0.149755924940109
94381,23.2249989142785,40.2250007629395,0.613691747188568,19.3727111816406,15.0044794082642,5.22685861587524,8.11712074279785,0.0152878267690539,0.0205581523478031,20.8595848083496,17.0701217651367,7.09396553039551,8.02929210662842,0.012906794436276,0.0138495620340109
94395,23.9249988905777,40.2250007629395,0.678232908248901,19.3276481628418,14.8605766296387,7.43338918685913,8.11990165710449,0.0083095133304596,0.017029894515872,20.7994289398193,16.7462368011475,9.40167140960693,8.03186416625977,0.00883020460605622,0.0212001483887434
94409,24.6249988668769,40.2250007629395,0.639788091182709,18.9052276611328,14.3330249786377,12.107006072998,8.11899948120117,0.0318647921085358,0.138504058122635,20.3617477416992,16.0903701782227,14.0631895065308,8.0303316116333,0.0414795614778996,0.0873373225331306
94776,0.724999676089316,40.1750007629395,0.759627282619476,19.5846862792969,15.0677757263184,2.57657814025879,8.06314277648926,0.00546781532466412,0.0169938113540411,20.5611991882324,17.1081886291504,3.78508067131042,7.97491216659546,0.00776835577562452,0.0191958639770746
94787,1.27499965746727,40.1750007629395,0.744085311889648,19.4576015472412,14.8932085037231,2.23333239555359,8.05725002288818,0.0460585616528988,0.0597671121358871,20.4042205810547,16.6743774414062,3.25092387199402,7.96813488006592,0.0601801350712776,0.120618239045143
94799,1.87499963715232,40.1750007629395,0.721733748912811,19.3910083770752,15.0481443405151,1.62873351573944,8.0584602355957,0.0194511748850346,0.0721272677183151,20.3981742858887,16.9112339019775,2.33997082710266,7.96874141693115,0.0170617587864399,0.124792784452438
94810,2.42499961853027,40.1750007629395,0.711833834648132,19.4500179290771,15.1857070922852,1.76615142822266,8.06016063690186,0.0830582529306412,0.130925580859184,20.5069980621338,17.3809280395508,2.48790192604065,7.97040891647339,0.0912918969988823,0.172371223568916
94821,2.97499959990823,40.1750007629395,0.745768070220947,19.5157070159912,15.1110954284668,1.6655912399292,8.0610990524292,0.124899126589298,0.274203687906265,20.6318473815918,17.2378921508789,2.2689266204834,7.97136402130127,0.143816620111465,0.292932868003845
94833,3.57499957959327,40.1750007629395,0.705106616020203,19.5077896118164,15.0899772644043,1.64082634449005,8.06226825714111,0.0626397728919983,0.163612842559814,20.6509208679199,17.1667079925537,2.24629354476929,7.97219610214233,0.0656566843390465,0.190227702260017
94844,4.12499956097123,40.1750007629395,0.663698554039001,19.4128875732422,14.9301881790161,1.58812367916107,8.06571388244629,0.0744408890604973,0.167556136846542,20.5689563751221,16.9857292175293,2.14976739883423,7.9754786491394,0.07313222438097,0.131424874067307
94862,5.0249995304988,40.1750007629395,0.650739550590515,19.3373870849609,14.9288864135742,1.38759219646454,8.07052898406982,0.0387755483388901,0.177293926477432,20.4469165802002,16.9076805114746,1.82588398456573,7.98066425323486,0.0254401974380016,0.100361287593842
94927,8.27499942045946,40.1750007629395,0.574199616909027,18.8451728820801,14.517466545105,0.99562406539917,8.06738758087158,0.0795829817652702,0.137686714529991,19.974250793457,16.3056888580322,1.26538515090942,7.97917509078979,0.074827566742897,0.149757623672485
95062,15.0249991919162,40.1750007629395,0.366648972034454,19.8109226226807,13.8211603164673,0.790254175662994,8.07270240783691,0.0186047814786434,0.0186354853212833,20.9696025848389,15.87428855896,1.34174346923828,7.98498344421387,0.0278637781739235,0.0114643462002277
95230,23.4249989075068,40.1750007629395,0.65990936756134,19.5947399139404,15.3656120300293,5.56916093826294,8.11554527282715,0.00882682297378778,0.0178662706166506,21.0698204040527,17.5207786560059,6.85645246505737,8.02763938903809,0.00795796513557434,0.0227481313049793
95244,24.124998883806,40.1750007629395,0.677591562271118,19.2537670135498,14.5771961212158,8.88067436218262,8.1190128326416,0.00734530203044415,0.0125867538154125,20.7145595550537,16.3570079803467,10.9585771560669,8.03110694885254,0.0089719220995903,0.00624471856281161
95614,0.374999687939706,40.1250007629395,0.810886204242706,19.5060596466064,15.6605577468872,2.86118102073669,8.06657123565674,0.00661708740517497,0.00289962766692042,20.5247974395752,17.6375064849854,3.8316695690155,7.97840881347656,0.00720437429845332,0.00760102132335305
95626,0.974999667624751,40.1250007629395,0.782293081283569,19.545467376709,14.8720684051514,2.57888770103455,8.05838680267334,0.0155225750058889,0.0482895486056805,20.4979820251465,16.753999710083,3.87303423881531,7.96965551376343,0.0219472385942936,0.0359060503542423
95637,1.52499964900271,40.1250007629395,0.71658992767334,19.4229183197021,14.9584188461304,1.97144818305969,8.05650520324707,0.0468679070472717,0.0350713133811951,20.3900775909424,16.7793025970459,2.67963910102844,7.9671745300293,0.054635014384985,0.0142228836193681
95648,2.07499963038067,40.1250007629395,0.776444852352142,19.4416904449463,15.1478748321533,1.82416355609894,8.05857181549072,0.0533917285501957,0.179100751876831,20.4706707000732,17.0646743774414,2.68734979629517,7.96883678436279,0.0545147992670536,0.20007997751236
95660,2.67499961006571,40.1250007629395,0.740723133087158,19.5125675201416,15.1865425109863,1.69460570812225,8.06018257141113,0.12829552590847,0.244944423437119,20.5919227600098,17.4050598144531,2.29560732841492,7.97057914733887,0.149175673723221,0.29302179813385
95671,3.22499959144367,40.1250007629395,0.745935559272766,19.5453090667725,15.0666589736938,1.73394274711609,8.06103420257568,0.0800155401229858,0.229437336325645,20.6758403778076,17.0978374481201,2.35560321807861,7.9713454246521,0.0843366608023643,0.255866378545761
95682,3.77499957282162,40.1250007629395,0.652640998363495,19.5104064941406,15.1021356582642,1.61781358718872,8.06245708465576,0.0407634675502777,0.0457049496471882,20.6468315124512,17.1768817901611,2.17365908622742,7.97263431549072,0.0411959514021873,0.0474420711398125
95701,4.72499954065628,40.1250007629395,0.612387299537659,19.3134517669678,14.9289541244507,1.39467024803162,8.06862449645996,0.0310660731047392,0.0742817297577858,20.4484519958496,16.7862606048584,1.83776533603668,7.97881031036377,0.0396323427557945,0.0397646687924862
95712,5.27499952203423,40.1250007629395,0.620422899723053,19.3925952911377,14.8458862304688,1.40902101993561,8.0694580078125,0.0571173280477524,0.159523278474808,20.4860095977783,17.0147266387939,1.74162113666534,7.98022937774658,0.0417903773486614,0.114927679300308
95731,6.22499948986889,40.1250007629395,0.508682131767273,19.2376575469971,14.6145648956299,1.31826019287109,8.06877326965332,0.10331729054451,0.0449096634984016,20.3798942565918,16.7332038879395,1.5487756729126,7.98005962371826,0.0921361073851585,0.069358728826046
95866,12.9749992613256,40.1250007629395,0.536005437374115,19.8039531707764,14.9025239944458,1.06022775173187,8.06515121459961,0.00794841907918453,0.0112894522026181,21.0046901702881,17.0796318054199,1.55058550834656,7.97711372375488,0.00888903811573982,0.0123657770454884
96080,23.6749988990423,40.1250007629395,0.668885588645935,19.4794139862061,14.840615272522,6.71901321411133,8.11612319946289,0.00828266888856888,0.0178097691386938,20.9573631286621,16.7166023254395,8.50770378112793,8.02823257446289,0.0082929441705346,0.0218606498092413
96098,24.5749988685698,40.1250007629395,0.603811800479889,18.9515933990479,14.1882810592651,12.3924951553345,8.11607456207275,0.0373928770422935,0.111061722040176,20.4126930236816,15.8550233840942,14.527735710144,8.02760219573975,0.0488133989274502,0.0625608339905739
96455,0.174999694711358,40.0750007629395,0.860123693943024,19.4275703430176,15.9287662506104,3.15148878097534,8.06601047515869,0.014014114625752,0.0149846039712429,20.4635410308838,17.8329524993896,4.12083339691162,7.97812557220459,0.0134626496583223,0.0248022694140673
96466,0.724999676089316,40.0750007629395,0.759299516677856,19.6003112792969,14.9911880493164,2.53259682655334,8.06082820892334,0.00631070835515857,0.0126815540716052,20.570520401001,17.0192337036133,3.71261763572693,7.97234106063843,0.0101537425071001,0.00251067220233381
96477,1.27499965746727,40.0750007629395,0.747184991836548,19.47585105896,14.8062868118286,2.21592092514038,8.05561447143555,0.0462019108235836,0.0665038153529167,20.4217872619629,16.5815372467041,3.08695220947266,7.96644830703735,0.0611053891479969,0.103758804500103
96489,1.87499963715232,40.0750007629395,0.746987760066986,19.4532737731934,15.0555658340454,1.84551954269409,8.05732154846191,0.0328109450638294,0.0933322459459305,20.4515953063965,16.9329395294189,2.67452359199524,7.96778202056885,0.0340396054089069,0.169787123799324
96500,2.42499961853027,40.0750007629395,0.739038527011871,19.5191497802734,15.2665205001831,1.67396020889282,8.05922031402588,0.107945017516613,0.208469077944756,20.5671443939209,17.433126449585,2.3550751209259,7.96967744827271,0.123566672205925,0.219622895121574
96511,2.97499959990823,40.0750007629395,0.779858648777008,19.5792579650879,15.1458377838135,1.81330335140228,8.06043434143066,0.111008420586586,0.288509905338287,20.6960067749023,17.2679500579834,2.40396165847778,7.97088623046875,0.122482419013977,0.346635282039642
96523,3.57499957959327,40.0750007629395,0.666327595710754,19.54567527771,15.1136102676392,1.64713311195374,8.06119728088379,0.0307527650147676,0.0357976369559765,20.675422668457,17.1744766235352,2.25402688980103,7.97154378890991,0.0294778440147638,0.0620839260518551
96534,4.12499956097123,40.0750007629395,0.672222793102264,19.4207000732422,14.9391717910767,1.59714484214783,8.06400394439697,0.0660831779241562,0.150233417749405,20.5682849884033,16.9726028442383,2.15644454956055,7.97429466247559,0.0635702833533287,0.116307802498341
96554,5.12499952711297,40.0750007629395,0.615710437297821,19.4020004272461,14.8757133483887,1.38462221622467,8.06828880310059,0.0476060770452023,0.127167448401451,20.4892158508301,16.9543228149414,1.76421773433685,7.97894859313965,0.030852947384119,0.0735360085964203
96617,8.27499942045946,40.0750007629395,0.617622911930084,18.8467960357666,14.5103445053101,0.985075116157532,8.06661891937256,0.0885787904262543,0.212354272603989,19.9687671661377,16.3377456665039,1.2628128528595,7.97817659378052,0.0807716250419617,0.23514112830162
96668,10.8249993341209,40.0750007629395,0.588684141635895,19.6836833953857,14.7982091903687,1.09824228286743,8.06392574310303,0.0188301745802164,0.101569905877113,20.8857250213623,17.0191955566406,1.51954686641693,7.97586584091187,0.0104039739817381,0.0201255176216364
96805,17.6749991021918,40.0750007629395,0.407314628362656,19.8352146148682,14.7280616760254,1.28165996074677,8.08650970458984,0.0116001646965742,0.00798850506544113,21.1343822479248,17.1286964416504,1.9930739402771,7.99925565719604,0.00853095203638077,0.0180613175034523
96927,23.7749988956564,40.0750007629395,0.673124134540558,19.4332427978516,14.6453800201416,7.46011400222778,8.11528873443604,0.00818952918052673,0.00228720391169189,20.9016723632812,16.3252048492432,9.35150241851807,8.02752780914307,0.00938474107533693,0.0107162343338132
96942,24.5249988702627,40.0750007629395,0.664263546466827,18.9856147766113,14.2838859558105,12.0953159332275,8.11370086669922,0.0473403185606003,0.161857292056084,20.4404258728027,15.9487981796265,14.3297901153564,8.02523040771484,0.0613530240952969,0.142441853880882
97308,0.574999681168054,40.0250007629395,0.754157960414886,19.6252117156982,15.015495300293,2.44429039955139,8.06375217437744,0.0108238887041807,0.0650702267885208,20.6112079620361,17.1137466430664,3.49292159080505,7.97550392150879,0.00637947767972947,0.0551953911781311
97319,1.12499966254601,40.0250007629395,0.769090235233307,19.5243320465088,14.7350940704346,2.39508819580078,8.05600738525391,0.0323200561106205,0.0759070217609406,20.4716148376465,16.6333560943604,3.38390898704529,7.96697854995728,0.0424498096108437,0.102607235312462
97330,1.67499964392397,40.0250007629395,0.748606562614441,19.4799060821533,14.9152498245239,1.89406168460846,8.05640697479248,0.027641549706459,0.0936563909053802,20.457239151001,16.8067951202393,2.70498991012573,7.9670205116272,0.0218192730098963,0.135190337896347
97342,2.27499962360901,40.0250007629395,0.763933300971985,19.5575771331787,15.2689542770386,1.73559880256653,8.05835723876953,0.104666382074356,0.23090298473835,20.5912113189697,17.3622074127197,2.49430418014526,7.96879577636719,0.117748327553272,0.270036071538925
97353,2.82499960498697,40.0250007629395,0.772141635417938,19.622932434082,15.1575317382812,1.86564302444458,8.05983066558838,0.102146938443184,0.258359163999557,20.732364654541,17.3130474090576,2.44275164604187,7.97034978866577,0.115850985050201,0.316433787345886
97364,3.37499958636493,40.0250007629395,0.684128701686859,19.5635089874268,15.0894889831543,1.66757082939148,8.0606861114502,0.0285236835479736,0.0609890259802341,20.6805953979492,17.1426010131836,2.3524227142334,7.97115421295166,0.0218675397336483,0.0736636221408844
97383,4.32499955419958,40.0250007629395,0.626975774765015,19.4540271759033,15.0117244720459,1.59081411361694,8.06437492370605,0.0324385836720467,0.0185974761843681,20.6017379760742,17.042049407959,2.15183043479919,7.97479915618896,0.0234816446900368,0.0256834272295237
97396,4.97499953219171,40.0250007629395,0.637972295284271,19.4094772338867,14.9196443557739,1.36359798908234,8.06765460968018,0.0334459692239761,0.134166538715363,20.4958419799805,16.8709030151367,1.78558492660522,7.97817516326904,0.0258031189441681,0.0610300004482269
97407,5.52499951356967,40.0250007629395,0.628817915916443,19.4520168304443,14.675838470459,1.48966097831726,8.06808853149414,0.065007209777832,0.186412945389748,20.5490207672119,17.0181159973145,1.64277756214142,7.97953796386719,0.0608821660280228,0.208953902125359
97439,7.12499945939645,40.0250007629395,0.587016105651855,19.1919384002686,14.6574478149414,1.356778383255,8.06519222259521,0.0560999549925327,0.0592613220214844,20.289831161499,16.6928672790527,1.52444398403168,7.97661352157593,0.056660458445549,0.0294083002954721
97587,14.5249992088453,40.0250007629395,0.488828659057617,19.9980239868164,14.3857402801514,1.01991260051727,8.06872367858887,0.0238500218838453,0.12041587382555,21.2237930297852,16.349458694458,1.71697092056274,7.98012065887451,0.0192175563424826,0.105999611318111
97758,23.0749989193572,40.0250007629395,0.609784603118896,19.5850048065186,14.5818195343018,6.04950714111328,8.11642169952393,0.0111764371395111,0.0270834099501371,21.0580139160156,16.4140605926514,7.80096435546875,8.02871799468994,0.00831189285963774,0.0101030170917511
97772,23.7749988956564,40.0250007629395,0.681858956813812,19.4357757568359,14.6025333404541,7.85145902633667,8.11483764648438,0.00861769448965788,0.00903582666069268,20.9006729125977,16.2576465606689,9.80415439605713,8.02714252471924,0.00969400629401208,0.0179828051477671
97787,24.5249988702627,40.0250007629395,0.628391623497009,19.0090007781982,14.1366758346558,12.170262336731,8.11265659332275,0.0483331829309464,0.125201612710953,20.4715232849121,15.7017879486084,14.3990068435669,8.02419757843018,0.0625020042061806,0.0924042016267776
97814,25.8749988245541,40.0250007629395,0.414625883102417,18.2465267181396,14.5648288726807,15.8146848678589,8.13737392425537,0.149165123701096,0.433640003204346,19.6495037078857,16.6225700378418,17.1263370513916,8.04946994781494,0.156621098518372,0.570386052131653
98154,0.624999679475141,39.9750007629395,0.759324550628662,19.6301860809326,14.9578142166138,2.46457242965698,8.06188678741455,0.015194651670754,0.0669105723500252,20.6089096069336,17.0497913360596,3.50616455078125,7.97349882125854,0.00937046483159065,0.0543219298124313
